,movieId,directors,actors
6398,89678,Jon Jones,Geraldine James|Michael Judd|Julia Dearden
6399,89759,Asghar Farhadi,Payman Maadi|Leila Hatami|Sareh Bayat
6400,89761,David Cronenberg,Michael Fassbender|Keira Knightley|Viggo Mortensen
6401,89774,Gavin O&apos;Connor,Tom Hardy|Nick Nolte|Joel Edgerton
6402,89804,George Clooney,Paul Giamatti|George Clooney|Philip Seymour Hoffman
6403,89837,Ben Wheatley,Neil Maskell|MyAnna Buring|Harry Simpson
6404,89840,Gary McKendry,Jason Statham|Clive Owen|Robert De Niro
6405,89862,Evan Glodell,Evan Glodell|Tyler Dawson|Jessie Wiseman
6406,89864,Jonathan Levine,Joseph Gordon-Levitt|Seth Rogen|Anna Kendrick
6407,89898,Victor Ginzburg,Vladimir Epifantsev|Mikhail Efremov|Andrey Fomin
6408,89904,Michel Hazanavicius,Jean Dujardin|Bérénice Bejo|John Goodman
6409,89939,Jacqueline Audry,Gaby Morlay|Jean Tissier|Yvonne de Bray
6410,89945,Ruairi Robinson,Max Records|Jenni Fontana|James Nardini
6411,90057,Jeff Nichols,Michael Shannon|Jessica Chastain|Shea Whigham
6412,90243,Hideo Gosha,Tetsurô Tanba|Isamu Nagato|Mikijirô Hira
6413,90245,Hiroshi Teshigahara,Isidro Puig Boada|Antoni Gaudí|Seiji Miyaguchi
6414,90249,Shawn Levy,Hugh Jackman|Evangeline Lilly|Dakota Goyo
6415,90343,Craig Brewer,Kenny Wormald|Julianne Hough|Dennis Quaid
6416,90345,Matthijs van Heijningen Jr.,Mary Elizabeth Winstead|Joel Edgerton|Ulrich Thomsen
6417,90353,Shawn Ku,Michael Sheen|Maria Bello|Kyle Gallner
6418,90357,Paddy Considine,Peter Mullan|Archie Lal|Jag Sanghera
6419,90374,Sean Durkin,Elizabeth Olsen|Sarah Paulson|John Hawkes
6420,90376,Lynne Ramsay,Tilda Swinton|John C. Reilly|Ezra Miller
6421,90384,James Dodson,Nicholas Gonzalez|Matthew Bushell|Keith David
6422,90405,Andrew Niccol,Justin Timberlake|Amanda Seyfried|Cillian Murphy
6423,90439,J.C. Chandor,Zachary Quinto|Stanley Tucci|Kevin Spacey
6424,90469,Henry Joost|Ariel Schulman,Chloe Csengery|Jessica Tyler Brown|Christopher Nicholas Smith
6425,90471,Adam Kassen|Mark Kassen,Chris Evans|Mark Kassen|Vinessa Shaw
6426,90522,Oliver Parker,Rowan Atkinson|Rosamund Pike|Dominic West
6427,90524,John Singleton,Taylor Lautner|Lily Collins|Alfred Molina
6428,90528,Paolo Sorrentino,Sean Penn|Frances McDormand|Judd Hirsch
6429,90531,Steve McQueen,Michael Fassbender|Carey Mulligan|James Badge Dale
6430,90576,Mark Mylod,Anna Faris|Chris Evans|Ari Graynor
6431,90600,Morten Tyldum,Aksel Hennie|Synnøve Macody Lund|Nikolaj Coster-Waldau
6432,90603,Sam Liu|Lauren Montgomery,Bryan Cranston|Ben McKenzie|Eliza Dushku
6433,90630,Jennifer Siebel Newsom,Jennifer Siebel Newsom|Jean Kilbourne|Jim Steyer
6434,90719,Clint Eastwood,Leonardo DiCaprio|Armie Hammer|Naomi Watts
6435,90738,Michael Brandt,Richard Gere|Topher Grace|Martin Sheen
6436,90746,Steven Spielberg,Jamie Bell|Andy Serkis|Daniel Craig
6437,90769,Chris Atkins,Ellis Cashmore|Max Clifford|Richard Curtis
6438,90809,Céline Sciamma,Zoé Héran|Malonn Lévana|Jeanne Disson
6439,90863,Martin Scorsese,George Harrison|Harry Harrison|Peter Harrison
6440,90866,Martin Scorsese,Asa Butterfield|Chloë Grace Moretz|Christopher Lee
6441,90890,Dennis Dugan,Adam Sandler|Katie Holmes|Al Pacino
6442,90943,Werner Herzog,Werner Herzog|Richard Lopez|Michael Perry
6443,90945,Peter Hammond,Jeremy Brett|Edward Hardwicke|Robin Hunter
6444,91077,Alexander Payne,George Clooney|Shailene Woodley|Amara Miller
6445,91079,Drake Doremus,Felicity Jones|Anton Yelchin|Jennifer Lawrence
6446,91094,James Bobin,Amy Adams|Jason Segel|Chris Cooper
6447,91104,Bill Condon,Kristen Stewart|Robert Pattinson|Taylor Lautner
6448,91126,Steven Spielberg,Jeremy Irvine|Emily Watson|David Thewlis
6449,91261,Valeriy Todorovskiy,Anton Shagin|Oksana Akinshina|Evgenia Brik
6450,91266,Damon Santostefano,Selena Gomez|Drew Seeley|Jane Lynch
6451,91273,Guy Moshe,Josh Hartnett|Demi Moore|Woody Harrelson
6452,91323,David Gordon Green,Jonah Hill|Ari Graynor|Sam Rockwell
6453,91325,Stephen Daldry,Thomas Horn|Tom Hanks|Sandra Bullock
6454,91337,Marc Fienberg,Paul Campbell|Andy Griffith|Doris Roberts
6455,91353,Gerhard Hahn,Roger Carel|Pierre Tornade|Henri Labussière
6456,91355,Stefan Fjeldmark|Jesper Møller,Roger Carel|Lorànt Deutsch|Sara Forestier
6457,91386,George Miller|Gary Eck|David Peers,Elijah Wood|Robin Williams|P!nk
6458,91414,Sarah Smith|Barry Cook,James McAvoy|Jim Broadbent|Bill Nighy
6459,91483,Walter Hill,Sylvester Stallone|Jason Momoa|Christian Slater
6460,91485,Simon West,Sylvester Stallone|Liam Hemsworth|Randy Couture
6461,91488,Jimmy T. Murakami|Dianne Jackson,David Bowie|Raymond Briggs|Mel Smith
6462,91500,Gary Ross,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth
6463,91529,Christopher Nolan,Christian Bale|Tom Hardy|Anne Hathaway
6464,91535,Tony Gilroy,Jeremy Renner|Rachel Weisz|Edward Norton
6465,91542,Guy Ritchie,Robert Downey Jr.|Jude Law|Jared Harris
6466,91571,Ralph Fiennes,Ralph Fiennes|Gerard Butler|Brian Cox
6467,91622,Jason Reitman,Charlize Theron|Patrick Wilson|Patton Oswalt
6468,91628,Garry Marshall,Sarah Jessica Parker|Jessica Biel|Ashton Kutcher
6469,91630,Brad Bird,Tom Cruise|Jeremy Renner|Simon Pegg
6470,91653,Cameron Crowe,Matt Damon|Scarlett Johansson|Thomas Haden Church
6471,91658,David Fincher,Daniel Craig|Rooney Mara|Christopher Plummer
6472,91660,Chris Gorak,Emile Hirsch|Olivia Thirlby|Max Minghella
6473,91666,Henry Cass,Alec Guinness|Beatrice Campbell|Kay Walsh
6474,91671,Mike Mitchell,Justin Long|Matthew Gray Gubler|Jesse McCartney
6475,91688,George Ratliff,Greg Kinnear|Pierce Brosnan|Marisa Tomei
6476,91690,Jennifer Westfeldt,Jennifer Westfeldt|Adam Scott|Maya Rudolph
6477,91784,Sebastian Gutierrez,Gil Bellows|Xander Berkeley|Alexis Bledel
6478,91842,Baltasar Kormákur,Mark Wahlberg|Giovanni Ribisi|Kate Beckinsale
6479,91860,Johan van der Keuken,
6480,91873,Todd Graff,Queen Latifah|Dolly Parton|Keke Palmer
6481,91890,Phyllida Lloyd,Meryl Streep|Jim Broadbent|Richard E. Grant
6482,91935,Niall MacCormick,Felicity Jones|Jessica Brown Findlay|Sebastian Koch
6483,91947,D. Kerry Prior,David Anders|Chris Wylde|Louise Griffiths
6484,91974,Måns Mårlind|Björn Stein,Kate Beckinsale|Michael Ealy|India Eisley
6485,91976,Joe Carnahan,Liam Neeson|Dermot Mulroney|Frank Grillo
6486,91978,Asger Leth,Sam Worthington|Elizabeth Banks|Jamie Bell
6487,91981,Kaige Chen,You Ge|Xueqi Wang|Xiaoming Huang
6488,92008,Steven Soderbergh,Gina Carano|Ewan McGregor|Michael Fassbender
6489,92046,Michael Glawogger,Michael Ostrowski|Raimund Wallisch|Alexis Santiago Hernandez
6490,92048,Larysa Kondracki,Rachel Weisz|Monica Bellucci|Vanessa Redgrave
6491,92094,Philip Martin,David Tennant|Richard McCabe|Patrick Kennedy
6492,92192,Gonzalo López-Gallego,Warren Christie|Lloyd Owen|Ryan Robbins
6493,92198,Roger Donaldson,Nicolas Cage|January Jones|Guy Pearce
6494,92234,Anthony Hemingway,Cuba Gooding Jr.|Gerald McRaney|David Oyelowo
6495,92243,Yimou Zhang,Christian Bale|Ni Ni|Xinyi Zhang
6496,92259,Olivier Nakache|Éric Toledano,François Cluzet|Omar Sy|Anne Le Ny
6497,92264,Julie Anne Robinson,Katherine Heigl|Jason O&apos;Mara|Daniel Sunjata
6498,92309,Ti West,Sara Paxton|Pat Healy|Kelly McGillis
6499,92348,Kimio Yabuki,Susumu Ishikawa|Toshiko Fujita|Rumi Sakakibara
6500,92391,Colin Minihan|Stuart Ortiz|The Vicious Brothers,Benjamin Wilkinson|Sean Rogerson|Ashleigh Gryzko
6501,92420,Josh Trank,Dane DeHaan|Alex Russell|Michael B. Jordan
6502,92422,James Watkins,Daniel Radcliffe|Janet McTeer|Ciarán Hinds
6503,92427,Detlev Buck,Alexandra Maria Lara|Jenny Moore|Dejan Bucin
6504,92475,,Adam Curtis|Stewart Brand|Al Gore
6505,92494,Michael Matheson,Dylan Moran|Mark Heap
6506,92507,Daniel Espinosa,Denzel Washington|Ryan Reynolds|Robert Patrick
6507,92509,Michael Sucsy,Rachel McAdams|Channing Tatum|Sam Neill
6508,92535,Louis C.K.,Louis C.K.
6509,92637,Hiroshi Teshigahara,Hisashi Igawa|Sumie Sasaki|Sen Yano
6510,92643,Philippe Falardeau,Mohamed Fellag|Sophie Nélisse|Émilien Néron
6511,92665,Jamie Travis,Ari Graynor|Lauren Miller Rogen|Justin Long
6512,92674,David M. Rosenthal,Abigail Breslin|Alessandro Nivola|Elisabeth Shue
6513,92681,Brad Peyton,Josh Hutcherson|Dwayne Johnson|Michael Caine
6514,92694,David Mackenzie,Ewan McGregor|Eva Green|Lauren Tempany
6515,92730,Olli Saarela,Allan Tuppurainen|Maria Järvenhelmi|Peter Franzén
6516,92938,Mark Neveldine|Brian Taylor,Nicolas Cage|Ciarán Hinds|Idris Elba
6517,92954,Russell Mulcahy,Sigourney Weaver|Henry Czerny|Ryan Kelley
6518,93006,,Darren Criss|Joey Richter|Bonnie Gruesen
6519,93008,Matt Lang,Darren Criss|Joey Richter|Bonnie Gruesen
6520,93022,Abram Cox,Leslie Bibb|Adam Goldberg|Kathy Baker
6521,93040,,David McCullough|Sam Waterston|Julie Harris
6522,93114,Jean-Luc Godard|Ugo Gregoretti|Pier Paolo Pasolini,Rosanna Schiaffino|Bruce Balaban|Maria Pia Schiaffino
6523,93134,Philippe Le Guay,Fabrice Luchini|Sandrine Kiberlain|Natalia Verbeke
6524,93139,Christopher Ray,Gary Stretch|Jaleel White|Sarah Lieving
6525,93193,Patrick Hughes,Ryan Kwanten|Steve Bisley|Tommy Lewis
6526,93208,George Scribner,Wayne Allwine|Bill Farmer|Arthur Burghardt
6527,93242,Heitor Dhalia,Amanda Seyfried|Jennifer Carpenter|Wes Bentley
6528,93270,Nima Nourizadeh,Thomas Mann|Oliver Cooper|Jonathan Daniel Brown
6529,93272,Chris Renaud|Kyle Balda,Zac Efron|Taylor Swift|Danny DeVito
6530,93287,David Frankel,Owen Wilson|Jack Black|Steve Martin
6531,93297,Mike McCoy|Scott Waugh,Alex Veadov|Roselyn Sanchez|Nestor Serrano
6532,93320,Mike Clattenburg,John Paul Tremblay|Robb Wells|Lucy Decoutere
6533,93326,McG,Reese Witherspoon|Chris Pine|Tom Hardy
6534,93443,Michael Dowse,Seann William Scott|Jay Baruchel|Alison Pill
6535,93502,Matthew Chapman,Charlie Hunnam|Terrence Howard|Patrick Wilson
6536,93510,Phil Lord|Christopher Miller,Jonah Hill|Channing Tatum|Ice Cube
6537,93563,James Mather|Steve Saint Leger,Guy Pearce|Maggie Grace|Peter Stormare
6538,93598,Justin Kurzel,Lucas Pittaway|Daniel Henshall|Louise Harris
6539,93721,David Gelb,Jiro Ono|Yoshikazu Ono|Masuhiro Yamamoto
6540,93723,Whit Stillman,Greta Gerwig|Adam Brody|Lio Tipton
6541,93766,Jonathan Liebesman,Sam Worthington|Liam Neeson|Rosamund Pike
6542,93790,Tony Kaye,Adrien Brody|Christina Hendricks|Marcia Gay Harden
6543,93805,Timo Vuorensola,Julia Dietze|Christopher Kirby|Götz Otto
6544,93819,Mike Flanagan,Katie Parker|Courtney Bell|Dave Levine
6545,93831,Jon Hurwitz|Hayden Schlossberg,Jason Biggs|Alyson Hannigan|Seann William Scott
6546,93838,Gareth Evans,Iko Uwais|Ananda George|Ray Sahetapy
6547,93840,Drew Goddard,Kristen Connolly|Chris Hemsworth|Anna Hutchison
6548,93855,Bobcat Goldthwait,Joel Murray|Tara Lynne Barr|Mackenzie Brooke Smith
6549,93980,Bobby Farrelly|Peter Farrelly,Sean Hayes|Chris Diamantopoulos|Will Sasso
6550,93982,James McTeigue,John Cusack|Alice Eve|Luke Evans
6551,93988,,Daniela Denby-Ashe|Richard Armitage|Tim Pigott-Smith
6552,94011,Tony Krantz,Antonio Banderas|Thomas Kretschmann|William Fichtner
6553,94015,Tarsem Singh,Lily Collins|Julia Roberts|Armie Hammer
6554,94018,Peter Berg,Alexander Skarsgård|Brooklyn Decker|Liam Neeson
6555,94070,John Madden,Judi Dench|Bill Nighy|Maggie Smith
6556,94122,Morgan Spurlock,Kevin Smith|Stan Lee|Eli Roth
6557,94130,Lee Hirsch,Alex Libby|Lona Johnson|Kelby Johnson
6558,94150,Tanya Wexler,Maggie Gyllenhaal|Hugh Dancy|Jonathan Pryce
6559,94262,Spencer Gordon Bennet,Arthur Franz|Dick Foran|Brett Halsey
6560,94266,Nicholas Stoller,Jason Segel|Emily Blunt|Chris Pratt
6561,94323,Tim Story,Chris Brown|Gabrielle Union|Kevin Hart
6562,94325,Scott Hicks,Zac Efron|Taylor Schilling|Blythe Danner
6563,94405,Boaz Yakin,Jason Statham|Catherine Chan|Chris Sarandon
6564,94478,Tim Burton,Johnny Depp|Michelle Pfeiffer|Eva Green
6565,94503,Sheree Folkson,Kelly Macdonald|David Tennant|Alice Eve
6566,94661,Shimit Amin,Ranbir Kapoor|Prem Chopra|Mukesh S. Bhatt
6567,94677,Larry Charles,Sacha Baron Cohen|Anna Faris|John C. Reilly
6568,94735,,Kenneth Branagh|Edward Gero
6569,94777,Barry Sonnenfeld,Will Smith|Tommy Lee Jones|Josh Brolin
6570,94780,Rupert Sanders,Kristen Stewart|Chris Hemsworth|Charlize Theron
6571,94799,Zal Batmanglij,Christopher Denham|Nicole Vicius|Brit Marling
6572,94810,Kike Maíllo,Daniel Brühl|Marta Etura|Alberto Ammann
6573,94833,Peter Lord|Jeff Newitt,Hugh Grant|Salma Hayek|Jeremy Piven
6574,94864,Ridley Scott,Noomi Rapace|Logan Marshall-Green|Michael Fassbender
6575,94896,Richard Linklater,Jack Black|Shirley MacLaine|Matthew McConaughey
6576,94919,Baltasar Kormákur,Dermot Mulroney|Diane Kruger|Sam Shepard
6577,94931,Sarah Polley,Michelle Williams|Seth Rogen|Sarah Silverman
6578,94953,David Wain,Jennifer Aniston|Paul Rudd|Malin Akerman
6579,94959,Wes Anderson,Jared Gilman|Kara Hayward|Bruce Willis
6580,94985,Adrian Grunberg,Mel Gibson|Kevin Balmore|Daniel Giménez Cacho
6581,95004,Lauren Montgomery|Bruce Timm|Brandon Vietti,Adam Baldwin|Anne Heche|James Marsters
6582,95067,Brian Robbins,Eddie Murphy|Cliff Curtis|Kerry Washington
6583,95088,Colin Trevorrow,Aubrey Plaza|Mark Duplass|Jake Johnson
6584,95135,Lynn Shelton,Mark Duplass|Emily Blunt|Rosemarie DeWitt
6585,95145,Daisuke Nishio,Masako Nozawa|Hiromi Tsuru|Naoki Tatsuta
6586,95147,Daisuke Nishio,Masako Nozawa|Tôru Furuya|Mami Koyama
6587,95163,Kazuhisa Takenouchi,Masako Nozawa|Mami Koyama|Tôru Furuya
6588,95165,Daisuke Nishio,Masako Nozawa|Toshio Furukawa|Mayumi Tanaka
6589,95167,Mark Andrews|Brenda Chapman|Steve Purcell,Kelly Macdonald|Billy Connolly|Emma Thompson
6590,95170,Andrew Knight,Paige O&apos;Hara|Robby Benson|Jerry Orbach
6591,95175,Peter Werner,James Wolk|Treat Williams|Dominic Scott Kay
6592,95182,Daisuke Nishio,Masako Nozawa|Mayumi Tanaka|Tôru Furuya
6593,95193,Tom Ellery|Bradley Raymond,Irene Bedard|Donal Gibson|Jim Cummings
6594,95199,Kirk Jones,Cameron Diaz|Matthew Morrison|J. Todd Smith
6595,95201,Woody Allen,Woody Allen|Penélope Cruz|Jesse Eisenberg
6596,95207,Timur Bekmambetov,Benjamin Walker|Rufus Sewell|Dominic Cooper
6597,95218,Bess Kargman,Aran Bell|Rebecca Houseknecht|Joan Sebastian Zamora
6598,95307,Adam Shankman,Julianne Hough|Diego Boneta|Tom Cruise
6599,95309,Lorene Scafaria,Steve Carell|Keira Knightley|Melanie Lynskey
6600,95311,Doug Sweetland,
6601,95313,Brad Bird,Bret &apos;Brook&apos; Parker|Bud Luckey|Eli Fucile
6602,95377,Mark Andrews|Andrew Jimenez,
6603,95441,Seth MacFarlane,Mark Wahlberg|Mila Kunis|Seth MacFarlane
6604,95449,Steven Soderbergh,Channing Tatum|Alex Pettyfer|Olivia Munn
6605,95475,Mitsuo Hashimoto,Masako Nozawa|Toshio Furukawa|Mayumi Tanaka
6606,95497,Daisuke Nishio,Masako Nozawa|Toshio Furukawa|Mayumi Tanaka
6607,95499,Shigeyasu Yamauchi,Masako Nozawa|Toshio Furukawa|Mayumi Tanaka
6608,95508,Hadi Hajaig,Sean Bean|Charlotte Rampling|Abhin Galeya
6609,95510,Marc Webb,Andrew Garfield|Emma Stone|Rhys Ifans
6610,95519,Yoshihiro Ueda,Masako Nozawa|Toshio Furukawa|Mayumi Tanaka
6611,95543,Steve Martino|Michael Thurmeier,Ray Romano|Denis Leary|John Leguizamo
6612,95558,Benh Zeitlin,Quvenzhané Wallis|Dwight Henry|Levy Easterly
6613,95624,Nick Love,Paul Anderson|Calum MacNab|Daniel Mays
6614,95633,Kerry Beyer,Roxy Vandiver|Julin|Brandon Smith
6615,95654,Jan Pinkava,Bob Peterson
6616,95717,,Barnaby Kay|Elijah Wood|Madhur Mittal
6617,95720,Akiva Schaffer,Ben Stiller|Vince Vaughn|Jonah Hill
6618,95738,Michael Kruzan,Mary-Kate Olsen|Ashley Olsen|Elizabeth Olsen
6619,95744,Julie Delpy|Marie Pillet,Julie Delpy|Chris Rock|Albert Delpy
6620,95761,William Friedkin,Matthew McConaughey|Emile Hirsch|Juno Temple
6621,95771,Shigeyasu Yamauchi,Masako Nozawa|Mayumi Tanaka|Takeshi Kusao
6622,95780,Yoshihiro Ueda,Masako Nozawa|Takeshi Kusao|Daisuke Gôri
6623,95796,Don E. FauntLeRoy,David Hasselhoff|Crystal Allen|Ryan McCluskey
6624,95839,David Hugh Jones,Patrick Stewart|Richard E. Grant|Joel Grey
6625,95843,Vincente Minnelli,Tony Curtis|Debbie Reynolds|Pat Boone
6626,95858,Ralph Eggleston,Ralph Eggleston
6627,95873,Jonathan Dayton|Valerie Faris,Paul Dano|Zoe Kazan|Annette Bening
6628,95875,Len Wiseman,Colin Farrell|Bokeem Woodbine|Bryan Cranston
6629,95939,Ken Loach,Paul Brannigan|John Henshaw|Roger Allam
6630,95949,Paolo Genovese,Raoul Bova|Barbora Bobulova|Ambra Angiolini
6631,95965,Mitsuo Hashimoto|Daisuke Nishio,Masako Nozawa|Kazuyuki Sogabe|Yûko Mita
6632,96007,Osamu Kasai,Masako Nozawa|Tôru Furuya|Miki Itô
6633,96020,Gustavo Taretto,Javier Drolas|Miguel Dedovich|Pilar López de Ayala
6634,96079,Sam Mendes,Daniel Craig|Javier Bardem|Naomie Harris
6635,96084,Francesco Rosi,Rod Steiger|Salvo Randone|Guido Alberti
6636,96110,Jay Roach,Will Ferrell|Zach Galifianakis|Jason Sudeikis
6637,96114,Gabe Torres,Stephen Dorff|Chyler Leigh|JR Bourne
6638,96121,David Frankel,Meryl Streep|Tommy Lee Jones|Steve Carell
6639,96150,Lauren Greenfield,Jaqueline Siegel|David Siegel|Lorraine Barrett
6640,96281,Chris Butler|Sam Fell,Kodi Smit-McPhee|Anna Kendrick|Christopher Mintz-Plasse
6641,96283,David Bowers,Zachary Gordon|Robert Capron|Devon Bostick
6642,96373,Rufus Norris,Charlie Booty|Lily James|Tim Roth
6643,96417,David Koepp,Joseph Gordon-Levitt|Michael Shannon|Dania Ramirez
6644,96430,Peter Hedges,Jennifer Garner|Joel Edgerton|CJ Adams
6645,96432,John Hillcoat,Tom Hardy|Shia LaBeouf|Guy Pearce
6646,96448,John Gulager,Danielle Panabaker|Ving Rhames|David Hasselhoff
6647,96471,,Helen Mirren|Tom Bell|Karen Tomlin
6648,96488,Malik Bendjelloul,Rodriguez|Stephen &apos;Sugar&apos; Segerman|Dennis Coffey
6649,96518,,Helen Mirren|Liam Cunningham|Oleg Menshikov
6650,96520,John Madden,Helen Mirren|Beatie Edney|Robert Glenister
6651,96530,Josh Stolberg,Pamela Adlon|David Arquette|Aaron Ashmore
6652,96563,Joe Berlinger|Bruce Sinofsky,Gary Gitchell|Todd Moore|Dana Moore
6653,96567,Brian Klugman|Lee Sternthal,Bradley Cooper|Dennis Quaid|Olivia Wilde
6654,96588,Jason Moore,Anna Kendrick|Brittany Snow|Rebel Wilson
6655,96606,Ron Fricke,Balinese Tari Legong Dancers|Ni Made Megahadi Pratiwi|Puti Sri Candra Dewi
6656,96610,Rian Johnson,Joseph Gordon-Levitt|Bruce Willis|Emily Blunt
6657,96616,Sean Anders,Adam Sandler|Andy Samberg|Leighton Meester
6658,96655,Jake Schreier,Peter Sarsgaard|Frank Langella|Susan Sarandon
6659,96691,Paul W.S. Anderson,Milla Jovovich|Sienna Guillory|Michelle Rodriguez
6660,96726,Daryl Wein,Greta Gerwig|Zoe Lister-Jones|Hamish Linklater
6661,96737,Pete Travis,Karl Urban|Olivia Thirlby|Lena Headey
6662,96811,David Ayer,Jake Gyllenhaal|Michael Peña|Anna Kendrick
6663,96815,Matt Bettinelli-Olpin|David Bruckner|Tyler Gillett,Calvin Lee Reeder|Lane Hughes|Adam Wingard
6664,96821,Stephen Chbosky,Logan Lerman|Emma Watson|Ezra Miller
6665,96829,Thomas Vinterberg,Mads Mikkelsen|Thomas Bo Larsen|Annika Wedderkopp
6666,96832,Leos Carax,Denis Lavant|Edith Scob|Eva Mendes
6667,96935,Johnnie To|Ka-Fai Wai,Sammi Cheng|Ching Wan Lau|Cherrie Ying
6668,96945,Frédéric Beigbeder,Louise Bourgoin|Gaspard Proust|JoeyStarr
6669,96964,Pascal Laugier,Jessica Biel|Jodelle Ferland|William B. Davis
6670,96975,Lisa Azuelos,Miley Cyrus|Douglas Booth|Ashley Greene
6671,97024,Jacques Audiard,Marion Cotillard|Matthias Schoenaerts|Armand Verdure
6672,97168,Kevin Macdonald,Bob Marley|Ziggy Marley|Rita Marley
6673,97172,Tim Burton,Winona Ryder|Catherine O&apos;Hara|Martin Short
6674,97188,Scott Derrickson,Ethan Hawke|Juliet Rylance|James Ransone
6675,97225,Genndy Tartakovsky,Adam Sandler|Kevin James|Andy Samberg
6676,97230,Christopher Kenneally,Derek Ambrosi|Michael Ballhaus|Andrzej Bartkowiak
6677,97285,Seijun Suzuki,Michitarô Mizushima|Misako Watanabe|Shôichi Ozawa
6678,97304,Ben Affleck,Ben Affleck|Bryan Cranston|John Goodman
6679,97306,Martin McDonagh,Colin Farrell|Woody Harrelson|Sam Rockwell
6680,97328,Josh Radnor,Josh Radnor|Elizabeth Olsen|Zac Efron
6681,97470,Aaron Harvey,Malin Akerman|Nikki Reed|Deborah Ann Woll
6682,97643,Paco Plaza,Leticia Dolera|Diego Martín|Ismael Martínez
6683,97665,Laurent Tirard,Gérard Depardieu|Dany Boon|Edouard Baer
6684,97701,Henry Joost|Ariel Schulman,Stephen Dunham|Katie Featherston|Matt Shively
6685,97742,Rob Cohen,Tyler Perry|Matthew Fox|Rachel Nichols
6686,97752,Tom Tykwer|Lana Wachowski|Lilly Wachowski,Tom Hanks|Halle Berry|Hugh Grant
6687,97757,Javier Soto,Nick Allder|Shadi Almassizadeh|Velvy Appleton
6688,97785,M.J. Bassett,Adelaide Clemens|Kit Harington|Sean Bean
6689,97858,P.J. Hogan,Toni Collette|Anthony LaPaglia|Liev Schreiber
6690,97860,Andrew Dominik,Brad Pitt|Ray Liotta|Richard Jenkins
6691,97866,Bart Layton,Adam O&apos;Brian|Nicholas Barclay|Carey Gibson
6692,97870,Ben Lewin,John Hawkes|Helen Hunt|William H. Macy
6693,97904,James Ponsoldt,Mary Elizabeth Winstead|Aaron Paul|Nick Offerman
6694,97921,David O. Russell,Bradley Cooper|Jennifer Lawrence|Robert De Niro
6695,97923,Robert Zemeckis,Denzel Washington|Nadine Velazquez|Don Cheadle
6696,97936,Joe Wright,Keira Knightley|Jude Law|Aaron Taylor-Johnson
6697,97938,Ang Lee,Suraj Sharma|Irrfan Khan|Adil Hussain
6698,97950,RZA,Russell Crowe|Cung Le|Lucy Liu
6699,97988,Barry Levinson,Will Rogers|Kristen Connolly|Kether Donohue
6700,98061,Sion Sono,Shôta Sometani|Fumi Nikaidô|Tetsu Watanabe
6701,98083,Jeff Tremaine,Johnny Knoxville|Bam Margera|Steve-O
6702,98122,Lisanne Pajot|James Swirsky,Jonathan Blow|Brandon Boyer|Renaud Bédard
6703,98124,Jay Oliva,Peter Weller|Ariel Winter|David Selby
6704,98154,Steven Spielberg,Daniel Day-Lewis|Sally Field|David Strathairn
6705,98160,Todd Rohal,Patton Oswalt|Johnny Knoxville|Rob Riggle
6706,98175,Amy Heckerling,Alicia Silverstone|Krysten Ritter|Larry Wilmore
6707,98203,Bill Condon,Kristen Stewart|Robert Pattinson|Taylor Lautner
6708,98230,Jamie Linden,Channing Tatum|Rosario Dawson|Chris Pratt
6709,98239,Dan Bradley,Chris Hemsworth|Isabel Lucas|Josh Hutcherson
6710,98243,Peter Ramsey,Hugh Jackman|Alec Baldwin|Isla Fisher
6711,98279,Crispian Mills|Chris Hopewell,Simon Pegg|Paul Freeman|Amara Karan
6712,98361,Neil Jordan,Saoirse Ronan|Gemma Arterton|Sam Riley
6713,98491,John Kahrs,John Kahrs|Kari Wahlgren|Jack Goldenberg
6714,98499,Jackie Chan,Jackie Chan|James Tien|Dean Shek
6715,98503,Chi-Hwa Chen,Jackie Chan|Chun-Erh Lung|Cheng-Lan Chin
6716,98604,Gorô Miyazaki,Sarah Bolger|Chris Noth|Anton Yelchin
